Id,SalePrice
2734,154211.3696117576
2735,129258.58916087708
2736,143120.04222245773
2737,112709.56590058169
2738,145140.43422360977
2739,157922.85264022907
2740,138193.61556770166
2741,136583.09588749966
2742,156243.40595837196
2743,155096.83202792963
2744,166238.01029809078
2745,144824.82639296612
2746,133852.66653092465
2747,146707.55163671335
2748,109386.11153586468
2749,129600.38414575419
2750,120697.59991343578
2751,133347.68195064625
2752,210761.22486122212
2753,170494.27562649807
2754,266854.8756190117
2755,133317.23754532894
2756,86034.86669154724
2757,77085.18702136239
2758,75149.79706819615
2759,146300.71457799038
2760,137923.59967716297
2761,150557.26866965255
2762,152630.14809437355
2763,194975.91043894252
2764,154607.87550159058
2765,258129.84140403828
2766,141117.35637803635
2767,65132.26951582989
2768,125502.99539669117
2769,134567.52561958393
2770,147145.96773274502
2771,100827.69490535816
2772,108299.90993745884
2773,168763.35094096026
2774,145065.37310786804
2775,124854.90962179264
2776,138319.89460237583
2777,144934.22248752674
2778,108579.23554332813
2779,131773.47850783428
2780,102668.48086174091
2781,84823.0050240334
2782,86564.86257703861
2783,84159.11175640186
2784,116283.36145647129
2785,130823.16762741169
2786,43283.99234350285
2787,123619.61038406452
2788,64143.192698555795
2789,195387.68038423618
2790,91692.00860078892
2791,120436.68433673939
2792,70289.6677866753
2793,171288.00647314152
2794,83077.69977815708
2795,116752.82686575016
2796,88412.39430769047
2797,229046.84113414845
2798,116064.97238730153
2799,118847.3694127377
2800,65195.445960479585
2801,109286.48741109928
2802,120907.63817294201
2803,186820.22176935038
2804,136198.7149439629
2805,87889.94217689594
2806,87560.06505878529
2807,172377.95469768604
2808,155938.99136461577
2809,130355.9504983004
2810,128333.85058255753
2811,167389.58803852162
2812,166920.33064516148
2813,180177.20977176985
2814,181108.92001493534
2815,102871.33152301869
2816,237997.4126101311
2817,149059.41367300114
2818,123729.25716372093
2819,178179.95568187794
2820,140546.0402084168
2821,107474.22651298603
2822,194183.64121444782
2823,327836.24192531663
2824,205254.49380620083
2825,157176.89508755764
2826,129199.865752599
2827,147345.2065321978
2828,247194.18282564243
2829,201356.9132543381
2830,237737.75649418196
2831,189440.70759113392
2832,256494.74977739414
2833,281107.8541063841
2834,221163.74242963156
2835,219566.80881114563
2836,204910.53367360195
2837,171536.96494801602
2838,143752.19061048588
2839,176654.97319086155
2840,206821.28990109524
2841,206938.03748102745
2842,228947.19461472592
2843,150764.4245508488
2844,172700.0642171677
2845,111389.73071559033
2846,220099.3622020658
2847,201935.99692054352
2848,219415.8217975076
2849,203447.67794199547
2850,269080.4564272042
2851,220674.14212711414
2852,230423.71385129055
2853,235995.22089131435
2854,145169.68834550938
2855,205908.64977629742
2856,209357.58110673985
2857,192471.10001977047
2858,212751.65698488316
2859,115000.01231773457
2860,131859.08020742497
2861,147716.1719303902
2862,211642.01439865193
2863,139386.03451402744
2864,254720.40910341105
2865,153324.71151931843
2866,176424.83042820057
2867,84951.58253105244
2868,123164.16579158863
2869,110124.33350534996
2870,153954.73829992375
2871,83455.65200598797
2872,30355.273993569223
2873,103217.48107095322
2874,149565.39476810655
2875,124728.80353935322
2876,164050.73704202732
2877,128905.81346996388
2878,147416.4615034636
2879,142813.69041775426
2880,105160.1185761269
2881,140262.46742637714
2882,157910.5270050343
2883,179933.50578148922
2884,180346.89755375942
2885,164094.8116851624
2886,218717.5681258019
2887,95001.97570570072
2888,142989.16396673283
2889,45938.752424794046
2890,68264.0974036034
2891,151968.63409371933
2892,38914.24218805393
2893,92568.81804867348
2894,47840.65160520634
2895,292818.6247926529
2896,266842.67282970506
2897,215089.34362991413
2898,169179.36768968662
2899,215344.69763334355
2900,162421.21686424574
2901,227469.99616344532
2902,205923.5067938145
2903,301167.69587929803
2904,318775.76436324674
2905,94376.38140400013
2906,207868.47451551518
2907,111291.0226279076
2908,123201.14123793205
2909,170299.35354419312
2910,65466.81322200855
2911,85491.8118058022
2912,149130.30741746983
2913,85704.72616966328
2914,74630.66879566273
2915,80841.92860038838
2916,82693.61690815052
2917,192622.57350738606
2918,119376.62203414997
2919,228579.60238202175
